paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
2455360,2920,1,50689,admin,2019-11-22,EN,50689-02,2344.00,2019-11-22,5613,Approval Code 261234 against Inv# 2920 (Prior Balance on,2019-11-22,FPD,PAYMENT,FPD
2455361,2920,1,50689,admin,2019-11-22,EN,50689-02,12.00,2019-11-22,5614,Approval Code 261234 against Inv# 2920 (Prior Balance on,2019-11-22,HPD,PAYMENT,HPD
2455362,2921,1,50689,admin,2019-11-22,EN,50689-02,476.00,2019-11-22,5615,Approval Code 261234 against Inv# 2921 (Prior Balance on,2019-11-22,FPD,PAYMENT,FPD
2455363,17125,1,50699,admin,2022-07-25,EN,50699-01,260.00,2022-07-25,34337,Check Number 41854 against Inv# 17125,2022-07-25,FPD,PAYMENT,FPD
2455364,8970,1,50699,admin,2021-03-18,EN,50699-03,1387.50,2021-03-18,18675,Check Number 2952 against Inv# 8970,2021-03-18,FPD,PAYMENT,FPD
2455365,488,1,50712,admin,2021-07-01,EN,50712-01,90.00,2021-07-01,22351,Wire Transfer against Inv# 488,2021-07-01,FPD,PAYMENT,FPD
2455366,0,1,50712,admin,2020-09-25,EN,50712-03,520.30,2020-09-25,14132,Wire Received on 9/24/20,2020-09-25,FPD,PAYMENT,FPD
2455367,45260,1,50712,admin,2022-02-16,EN,50712-03,101.75,2022-02-16,30005,Wire Transfer against Inv# 45260 (Time Slips),2022-02-16,FPD,PAYMENT,FPD
2455368,0,1,50712,admin,2019-04-30,EN,50712-03,5096.93,2019-04-30,30927,Credit to Account for Christmas Dinner 2018,2019-04-30,CRE,PAYMENT,CRE
2455369,15927,1,50712,admin,2022-04-08,EN,50712-04,360.00,2022-04-08,31756,Wire Transfer against Inv# 15927,2022-04-08,FPD,PAYMENT,FPD
2455370,16145,1,50712,admin,2022-05-13,EN,50712-05,40.00,2022-05-13,32553,Wire Transfer against Inv# 16145,2022-05-13,FPD,PAYMENT,FPD
2455371,41177,1,50712,admin,2021-06-28,EN,50712-07,207.65,2021-06-28,22298,Wire Transfer against Inv# 41177,2021-06-28,FPD,PAYMENT,FPD
2455372,41178,1,50712,admin,2021-06-28,EN,50712-11,407.50,2021-06-28,22316,Wire Transfer against Inv# 41178,2021-06-28,FPD,PAYMENT,FPD
2455373,10410,1,50723,admin,2021-06-17,EN,50723-01,3230.00,2021-06-17,22107,Wire Transfer against Inv# 10410,2021-06-17,FPD,PAYMENT,FPD
2455374,13855,1,50723,admin,2021-12-16,EN,50723-02,344.00,2021-12-16,29201,Wire Transfer against Inv# 13855,2021-12-16,FPD,PAYMENT,FPD
2455375,0,1,50755,admin,2019-11-21,EN,50755-01,617.50,2019-11-21,8185,Check Number 44993,2019-11-21,FPD,PAYMENT,FPD
2455376,4025,1,50755,admin,2020-02-27,EN,50755-01,292.50,2020-02-27,8328,Check Number 46621 against Inv# 4025,2020-02-27,FPD,PAYMENT,FPD
2455377,4026,1,50755,admin,2020-02-27,EN,50755-01,975.00,2020-02-27,8331,Check Number 46621 against Inv# 4026,2020-02-27,FPD,PAYMENT,FPD
2455378,0,1,50762,admin,2021-07-30,EN,50762-01,2654.70,2021-07-30,23773,Write Off of Fees - As per Danny's Request,2021-07-30,WOF,PAYMENT,WOF
2455379,106,1,50766,admin,2019-09-27,EN,50766-01,427.00,2019-09-27,3721,Check Number 40242 against Inv# 106 (Prior Balance on  Inv# 565),2019-09-27,FPD,PAYMENT,FPD
2455380,106,1,50766,admin,2019-09-27,EN,50766-01,96.00,2019-09-27,3722,Check Number 40242 against Inv# 106 (Prior Balance on  Inv# 565),2019-09-27,HPD,PAYMENT,HPD
2455381,0,1,50766,admin,2019-09-27,EN,50766-01,1197.00,2019-09-27,3723,Check Number 40242,2019-09-27,FPD,PAYMENT,FPD
2455382,0,1,50766,admin,2019-12-18,EN,50766-01,43841.41,2019-12-18,6325,Check Number 41956,2019-12-18,FPD,PAYMENT,FPD
2455383,0,1,50766,admin,2020-01-28,EN,50766-01,1641.00,2020-01-28,7331,Check Number wire transfer,2020-01-28,FPD,PAYMENT,FPD
2455384,0,1,50766,admin,2020-01-28,EN,50766-01,96.00,2020-01-28,7332,Check Number wire transfer,2020-01-28,HPD,PAYMENT,HPD
2455385,0,1,50766,admin,2020-12-30,EN,50766-01,2569.09,2020-12-30,16104,Write Off of Fees - as per the list provided,2020-12-30,WOF,PAYMENT,WOF
2455386,12020,1,50771,admin,2021-08-20,EN,50771-02,3737.50,2021-08-20,24551,Credit Card Payment against Inv# 12020,2021-08-20,FPD,PAYMENT,FPD
2455387,0,1,50773,admin,2019-07-29,EN,50773-01,9500.00,2019-07-29,3674,Check Number 0003713696,2019-07-29,FPD,PAYMENT,FPD
2455388,0,1,50773,admin,2019-10-17,EN,50773-01,712.00,2019-10-17,4455,Payment Received/Fees - Check #: wired,2019-10-17,FPD,PAYMENT,FPD
2455389,0,1,50773,admin,2019-10-17,EN,50773-01,12500.00,2019-10-17,4456,Payment Received/Fees - Check #: wired,2019-10-17,HPD,PAYMENT,HPD
2455390,0,1,50773,admin,2020-12-29,EN,50773-01,0.50,2020-12-29,16096,Write Off of Fees - As per the list provided,2020-12-29,WOF,PAYMENT,WOF
2455391,13093,1,50784,admin,2021-10-19,EN,50784-01,68.00,2021-10-19,26374,Credit Card Payment against Inv# 13093,2021-10-19,HPD,PAYMENT,HPD
2455392,13093,1,50784,admin,2021-10-19,EN,50784-01,1247.50,2021-10-19,26375,Credit Card Payment against Inv# 13093 against Inv# 6043 (Prior Balance on,2021-10-19,FPD,PAYMENT,FPD
2455393,13093,1,50784,admin,2021-10-19,EN,50784-01,787.50,2021-10-19,26376,Credit Card Payment against Inv# 13093 against Inv# 6831 (Prior Balance on,2021-10-19,FPD,PAYMENT,FPD
2455394,13093,1,50784,admin,2021-10-19,EN,50784-01,50.00,2021-10-19,26377,Credit Card Payment against Inv# 13093 against Inv# 6996 (Prior Balance on,2021-10-19,FPD,PAYMENT,FPD
2455395,13093,1,50784,admin,2021-10-19,EN,50784-01,734.90,2021-10-19,26378,Credit Card Payment against Inv# 13093 against Inv# 7350 (Prior Balance on,2021-10-19,FPD,PAYMENT,FPD
2455396,7970,1,50786,admin,2021-03-18,EN,50786-01,506.00,2021-03-18,18674,Check Number 31494 against Inv# 7970,2021-03-18,FPD,PAYMENT,FPD
2455397,8532,1,50786,admin,2021-04-27,EN,50786-01,1101.00,2021-04-27,19765,Check Number 31572 against Inv# 8532,2021-04-27,FPD,PAYMENT,FPD
2455398,4833,1,50788,admin,2020-07-07,EN,50788-01,5872.50,2020-07-07,11771,Check Number 96183 against Inv# 4833,2020-07-07,FPD,PAYMENT,FPD
2455399,4543,1,50788,admin,2020-07-07,EN,50788-01,190.00,2020-07-07,11772,Check Number 96183 against Inv# 4543 (Prior Balance on  Inv# 4833),2020-07-07,FPD,PAYMENT,FPD
2455400,1810,1,50790,admin,2019-09-30,EN,50790-01,570.00,2019-09-30,3709,Check Number 138796 against Inv# 1810,2019-09-30,FPD,PAYMENT,FPD
2455401,6978,1,50798,admin,2020-12-17,EN,50798-02,753.00,2020-12-17,15958,Check Number 2770 Inv#6978 against Inv# 6978,2020-12-17,FPD,PAYMENT,FPD
2455402,7962,1,50798,admin,2021-03-22,EN,50798-02,37.50,2021-03-22,18739,Credit Card Payment against Inv# 7962,2021-03-22,FPD,PAYMENT,FPD
2455403,0,1,50798,admin,2021-03-26,EN,50798-02,37.50,2021-03-26,19058,Check Number 2779 Overpayment,2021-03-26,FPD,PAYMENT,FPD
2455404,16804,1,50798,admin,2022-06-24,EN,50798-02,11614.00,2022-06-24,33555,Check Number 1047635612 against Inv# 16804,2022-06-24,FPD,PAYMENT,FPD
2455405,17006,1,50798,admin,2022-06-24,EN,50798-02,650.00,2022-06-24,33556,Check Number 1047635612 against Inv# 17006,2022-06-24,FPD,PAYMENT,FPD
2455406,624,1,50799,admin,2019-10-30,EN,50799-02,185.00,2019-10-30,4691,Check Number 53253 against Inv# 624,2019-10-30,FPD,PAYMENT,FPD
2455407,16259,1,50807,admin,2022-07-20,EN,50807-01,445.00,2022-07-20,34228,Check Number 895384 against Inv# 16259,2022-07-20,FPD,PAYMENT,FPD
2455408,16725,1,50807,admin,2022-07-20,EN,50807-01,45.00,2022-07-20,34229,Check Number 895384 against Inv# 16725,2022-07-20,FPD,PAYMENT,FPD
2455409,9024,1,50807,admin,2021-05-10,EN,50807-02,1137.50,2021-05-10,20148,Check Number 859712 against Inv# 9024,2021-05-10,FPD,PAYMENT,FPD
2455410,14794,1,50807,admin,2022-03-31,EN,50807-03,6365.00,2022-03-31,31051,Check Number 886360 against Inv# 14794,2022-03-31,FPD,PAYMENT,FPD
2455411,9469,1,50807,admin,2021-05-18,EN,50807-04,8.50,2021-05-18,20570,Check Number 860580 against Inv# 9469,2021-05-18,FPD,PAYMENT,FPD
2455412,10485,1,50807,admin,2021-08-04,EN,50807-05,87.00,2021-08-04,24163,Check Number 866837 against Inv# 10485,2021-08-04,FPD,PAYMENT,FPD
2455413,0,1,50822,admin,2019-08-22,EN,50822-01,225.00,2019-08-22,2528,Payment Received/Fees - Check #: WIRE,2019-08-22,FPD,PAYMENT,FPD
2455414,0,1,50822,admin,2019-04-30,EN,50822-02,292.30,2019-04-30,7373,Credit to Account. This difference is a discount that was made previously.,2019-04-30,CRE,PAYMENT,CRE
2455415,0,1,50822,admin,2020-12-07,EN,50822-02,17.00,2020-12-07,15686,Wire Transer,2020-12-07,FPD,PAYMENT,FPD
2455416,0,1,50822,admin,2020-12-16,EN,50822-02,82.00,2020-12-16,15920,Wire Transfer,2020-12-16,FPD,PAYMENT,FPD
2455417,0,1,50822,admin,2019-04-30,EN,50822-03,136.65,2019-04-30,5411,Balance forward as of 4.30.2019,2019-04-30,FEE,PAYMENT,FEE
2455418,12718,1,50822,admin,2021-11-22,EN,50822-10,171.00,2021-11-22,27440,Wire Transfer against Inv# 12718,2021-11-22,FPD,PAYMENT,FPD
2455419,16150,1,50822,admin,2022-06-24,EN,50822-11,3264.50,2022-06-24,33483,Wire Transfer against Inv# 16150,2022-06-24,FPD,PAYMENT,FPD
2455420,16729,1,50822,admin,2022-06-24,EN,50822-11,3833.50,2022-06-24,33488,Wire Transfer against Inv# 16729,2022-06-24,FPD,PAYMENT,FPD
2455421,0,1,50822,admin,2020-03-25,EN,50822-13,97.50,2020-03-25,9231,Wire Transfer 008154870,2020-03-25,FPD,PAYMENT,FPD
2455422,0,1,50822,admin,2020-07-13,EN,50822-13,2936.75,2020-07-13,12044,Wire Transfer,2020-07-13,FPD,PAYMENT,FPD
2455423,0,1,50822,admin,2019-08-22,EN,50822-14,90.00,2019-08-22,2527,Payment Received/Fees - Check #: WIRE,2019-08-22,FPD,PAYMENT,FPD
2455424,0,1,50822,admin,2020-03-25,EN,50822-14,1267.50,2020-03-25,9233,Wire Transfer 0008154872,2020-03-25,FPD,PAYMENT,FPD
2455425,8416,1,50822,admin,2021-03-22,EN,50822-14,357.50,2021-03-22,18732,Wire Transfer against Inv# 8416,2021-03-22,FPD,PAYMENT,FPD
2455426,6477,1,50822,admin,2021-03-08,EN,50822-14,162.50,2021-03-08,18402,Wire Transfer against Inv#6477,2021-03-08,FPD,PAYMENT,FPD
2455427,7238,1,50822,admin,2021-03-08,EN,50822-14,260.00,2021-03-08,18404,Wire Transfer against Inv#7238,2021-03-08,FPD,PAYMENT,FPD
2455428,7910,1,50822,admin,2021-04-26,EN,50822-14,682.50,2021-04-26,19740,Wire Transfer against Inv#7910,2021-04-26,FPD,PAYMENT,FPD
2455429,0,1,50822,admin,2020-03-30,EN,50822-15,120.00,2020-03-30,9303,Wire Transfer,2020-03-30,FPD,PAYMENT,FPD
2455430,0,1,50822,admin,2020-07-13,EN,50822-15,350.00,2020-07-13,12046,Wire Transfer,2020-07-13,FPD,PAYMENT,FPD
2455431,3757,1,50822,admin,2020-07-13,EN,50822-15,50.00,2020-07-13,12047,Wire Transfer against Inv# 3757 (Prior Balance on,2020-07-13,FPD,PAYMENT,FPD
2455432,0,1,50822,admin,2020-08-31,EN,50822-15,50.00,2020-08-31,13222,Wire Transfer,2020-08-31,FPD,PAYMENT,FPD
2455433,14321,1,50822,admin,2022-03-09,EN,50822-16,310.00,2022-03-09,30529,Wire Transfer against Inv# 14321,2022-03-09,FPD,PAYMENT,FPD
2455434,12286,1,50822,admin,2021-09-22,EN,50822-17,1065.00,2021-09-22,25410,Wire Transfer against Inv# 12286,2021-09-22,FPD,PAYMENT,FPD
2455435,0,1,50822,admin,2020-09-16,EN,50822-18,8391.00,2020-09-16,13704,Wire Transfer,2020-09-16,FPD,PAYMENT,FPD
2455436,16146,1,50822,admin,2022-06-24,EN,50822-20,130.00,2022-06-24,33479,Wire Transfer against Inv# 16146,2022-06-24,FPD,PAYMENT,FPD
2455437,10515,1,50822,admin,2021-08-25,EN,50822-21,17.00,2021-08-25,24698,Wire Transfer against Inv# 10515,2021-08-25,FPD,PAYMENT,FPD
2455438,11825,1,50822,admin,2021-08-25,EN,50822-21,97.50,2021-08-25,24703,Wire Transfer against Inv# 11825,2021-08-25,FPD,PAYMENT,FPD
2455439,12720,1,50822,admin,2021-11-22,EN,50822-22,376.50,2021-11-22,27442,Wire Transfer against Inv# 12720,2021-11-22,FPD,PAYMENT,FPD
2455440,13438,1,50822,admin,2021-11-24,EN,50822-22,570.00,2021-11-24,27488,Wire Transfer against Inv# 13438,2021-11-24,FPD,PAYMENT,FPD
2455441,7243,1,50822,admin,2021-03-08,EN,50822-23,1401.50,2021-03-08,18409,Wire Transfer against Inv#7243,2021-03-08,FPD,PAYMENT,FPD
2455442,8421,1,50822,admin,2021-03-22,EN,50822-23,3653.50,2021-03-22,18737,Wire Transfer against Inv#8421,2021-03-22,FPD,PAYMENT,FPD
2455443,7916,1,50822,admin,2021-04-26,EN,50822-23,6699.00,2021-04-26,19738,Wire Transfer against Inv# 7916,2021-04-26,FPD,PAYMENT,FPD
2455444,12287,1,50822,admin,2021-09-22,EN,50822-26,1155.00,2021-09-22,25411,Wire Transfer against Inv# 12287,2021-09-22,FPD,PAYMENT,FPD
2455445,12288,1,50822,admin,2021-09-22,EN,50822-27,3991.00,2021-09-22,25412,Wire Transfer against Inv# 12288,2021-09-22,FPD,PAYMENT,FPD
2455446,12289,1,50822,admin,2021-09-22,EN,50822-28,106.00,2021-09-22,25413,Wire Transfer against Inv# 12289,2021-09-22,FPD,PAYMENT,FPD
2455447,12290,1,50822,admin,2021-09-22,EN,50822-29,390.00,2021-09-22,25414,Wire Transfer against Inv# 12290,2021-09-22,FPD,PAYMENT,FPD
2455448,12722,1,50822,admin,2021-11-22,EN,50822-30,555.50,2021-11-22,27445,Wire Transfer against Inv# 12722,2021-11-22,FPD,PAYMENT,FPD
2455449,13440,1,50822,admin,2021-11-24,EN,50822-30,1072.50,2021-11-24,27490,Wire Transfer against Inv# 13440,2021-11-24,FPD,PAYMENT,FPD
2455450,12723,1,50822,admin,2021-11-22,EN,50822-31,886.00,2021-11-22,27446,Wire Transfer against Inv# 12723,2021-11-22,FPD,PAYMENT,FPD
2455451,12724,1,50822,admin,2021-11-22,EN,50822-32,984.00,2021-11-22,27447,Wire Transfer against Inv# 12724,2021-11-22,FPD,PAYMENT,FPD
2455452,13441,1,50822,admin,2021-11-24,EN,50822-32,2787.50,2021-11-24,27491,Wire Transfer against Inv# 13441,2021-11-24,FPD,PAYMENT,FPD
2455453,16149,1,50822,admin,2022-06-24,EN,50822-34,5014.00,2022-06-24,33482,Wire Transfer against Inv# 16149,2022-06-24,FPD,PAYMENT,FPD
2455454,0,1,50866,admin,2019-10-14,EN,50866-01,8581.00,2019-10-14,4348,Check Number 350287,2019-10-14,FPD,PAYMENT,FPD
2455455,0,1,50866,admin,2019-08-12,EN,50866-01,2843.45,2019-08-12,18652,Fees Paid,2019-08-12,FPD,PAYMENT,FPD
2455456,11830,1,50866,admin,2021-08-17,EN,50866-01,961.50,2021-08-17,24461,Check Number 067774 against Inv# 11830,2021-08-17,FPD,PAYMENT,FPD
2455457,8025,1,50866,admin,2021-04-05,EN,50866-03,210.00,2021-04-05,18965,Check Number 131801 against Inv# 8025,2021-04-05,FPD,PAYMENT,FPD
2455458,8478,1,50866,admin,2021-04-05,EN,50866-03,4515.00,2021-04-05,18966,Check Number 131801 against Inv# 8478,2021-04-05,FPD,PAYMENT,FPD
2455459,17126,1,50886,admin,2022-07-18,EN,50886-01,900.00,2022-07-18,34231,Check Number 87187 against Inv# 17126,2022-07-18,FPD,PAYMENT,FPD
2455460,17156,1,50886,admin,2022-07-18,EN,50886-02,3125.00,2022-07-18,34232,Check Number 87187 against Inv# 17156,2022-07-18,FPD,PAYMENT,FPD
2455461,0,1,50888,admin,2019-12-02,EN,50888-08,100.00,2019-12-02,5946,"Attend CLE - Houston Young Lawyer's Association - ""Presenting Motions to the Court""",2019-12-02,FPD,PAYMENT,FPD
2455462,16777,1,50892,admin,2022-06-27,EN,50892-01,5042.50,2022-06-27,33612,Check Number 11970 against Inv# 16777,2022-06-27,FPD,PAYMENT,FPD
2455463,0,1,50902,admin,2020-12-30,EN,50902-9,42.50,2020-12-30,16098,Write Off of Fees - as per the list provided,2020-12-30,WOF,PAYMENT,WOF
2455464,0,1,50913,admin,2021-07-30,EN,50913-01,1841.50,2021-07-30,23774,Write Off of Fees - As per Danny's Request,2021-07-30,WOF,PAYMENT,WOF
2455465,548,1,50913,admin,2019-07-17,EN,50913-02,377.50,2019-07-17,3666,Check Number 29488 against Inv# 548,2019-07-17,FPD,PAYMENT,FPD
2455466,548,1,50913,admin,2019-07-17,EN,50913-02,15.12,2019-07-17,3667,Check Number 29488 against Inv# 548,2019-07-17,HPD,PAYMENT,HPD
2455467,6170,1,50918,admin,2020-11-30,EN,50918-01,240.50,2020-11-30,15435,Check Number 726 against Inv# 6170,2020-11-30,FPD,PAYMENT,FPD
2455468,4509,1,50918,admin,2020-11-30,EN,50918-01,90.00,2020-11-30,15436,Check Number 726 against Inv# 4509 (Prior Balance on  Inv# 6170),2020-11-30,FPD,PAYMENT,FPD
2455469,7317,1,50921,admin,2021-04-23,EN,50921-01,95.00,2021-04-23,19627,Check Number 00033586 against Inv# 7317,2021-04-23,FPD,PAYMENT,FPD
2455470,0,1,50932,admin,2020-06-12,EN,50932-01,12363.95,2020-06-12,11387,Write Off per JMM,2020-06-12,WOF,PAYMENT,WOF
2455471,4301,1,50933,admin,2020-07-01,EN,50933-02,1052.00,2020-07-01,11736,Check Number 404240 against Inv# 4301,2020-07-01,FPD,PAYMENT,FPD
2455472,16746,1,50933,admin,2022-07-20,EN,50933-04,1388.50,2022-07-20,34227,Check Number 434130 against Inv# 16746,2022-07-20,FPD,PAYMENT,FPD
2455473,6740,1,50933,admin,2020-12-11,EN,50933-13,1925.00,2020-12-11,15900,Check Number 410589 ; Chk date 12/04/2020 against Inv# 6740,2020-12-11,FPD,PAYMENT,FPD
2455474,8512,1,50933,admin,2021-03-29,EN,50933-13,562.50,2021-03-29,18798,Check Number 415251 against Inv# 8512,2021-03-29,FPD,PAYMENT,FPD
2455475,14890,1,50933,admin,2022-03-21,EN,50933-13,12.50,2022-03-21,30923,Check Number 429806 against Inv# 14890,2022-03-21,FPD,PAYMENT,FPD
2455476,15248,1,50933,admin,2022-03-21,EN,50933-14,1012.50,2022-03-21,30922,Check Number 429806 against Inv# 15248,2022-03-21,FPD,PAYMENT,FPD
2455477,14951,1,50933,admin,2022-03-22,EN,50933-14,6412.50,2022-03-22,30958,Check Number 429924 against Inv# 14951,2022-03-22,FPD,PAYMENT,FPD
2455478,14951,1,50933,admin,2022-03-22,EN,50933-14,15.75,2022-03-22,30959,Check Number 429924 against Inv# 14951,2022-03-22,HPD,PAYMENT,HPD
2455479,15836,1,50933,admin,2022-05-10,EN,50933-15,6017.00,2022-05-10,32395,Check Number 431502 against Inv# 15836,2022-05-10,FPD,PAYMENT,FPD
2455480,15837,1,50933,admin,2022-05-10,EN,50933-16,2015.50,2022-05-10,32392,Check Number 431502 against Inv# 15837,2022-05-10,FPD,PAYMENT,FPD
2455481,16152,1,50933,admin,2022-06-01,EN,50933-16,37.50,2022-06-01,33015,Check Number 432604 against Inv# 16152,2022-06-01,FPD,PAYMENT,FPD
2455482,15808,1,50933,admin,2022-05-10,EN,50933-17,665.00,2022-05-10,32391,Check Number 431502 against Inv# 15808,2022-05-10,FPD,PAYMENT,FPD
2455483,585,1,50944,admin,2019-07-12,EN,50944-01,7170.00,2019-07-12,1581,Check Number 18262 against Inv# 585,2019-07-12,FPD,PAYMENT,FPD
2455484,586,1,50947,admin,2019-10-24,EN,50947-01,142.50,2019-10-24,4580,Check Number 132177 against Inv# 586,2019-10-24,FPD,PAYMENT,FPD
2455485,12728,1,50948,admin,2021-10-29,EN,50948-02,75.00,2021-10-29,26669,Check Number 505041 against Inv# 12728,2021-10-29,FPD,PAYMENT,FPD
2455486,641,1,50952,admin,2019-07-30,EN,50952-01,234.00,2019-07-30,1953,Check Number 2680 against Inv# 641,2019-07-30,FPD,PAYMENT,FPD
2455487,3781,1,50952,admin,2020-02-27,EN,50952-102,75.00,2020-02-27,8339,Check Number 13381 against Inv# 3781,2020-02-27,FPD,PAYMENT,FPD
2455488,3261,1,50952,admin,2019-12-20,EN,50952-127,333.00,2019-12-20,6363,Check Number 7336 against Inv# 3261,2019-12-20,FPD,PAYMENT,FPD
2455489,7022,1,50952,admin,2020-12-23,EN,50952-127,42.50,2020-12-23,16036,Check Number 8507 against Inv# 7022,2020-12-23,FPD,PAYMENT,FPD
2455490,1079,1,50952,admin,2019-08-22,EN,50952-138,975.00,2019-08-22,2535,Check Number 1011 against Inv# 1079,2019-08-22,FPD,PAYMENT,FPD
2455491,2866,1,50952,admin,2019-11-21,EN,50952-139,17.00,2019-11-21,5681,Check Number 5235 against Inv# 2866,2019-11-21,FPD,PAYMENT,FPD
2455492,0,1,50952,admin,2020-12-30,EN,50952-139,8.50,2020-12-30,16106,Write Off of Fees - as per the list provided,2020-12-30,WOF,PAYMENT,WOF
2455493,1955,1,50952,admin,2019-09-24,EN,50952-140,162.50,2019-09-24,3683,Check Number 7035 against Inv# 1955,2019-09-24,FPD,PAYMENT,FPD
2455494,1955,1,50952,admin,2019-09-24,EN,50952-140,3.34,2019-09-24,3684,Check Number 7035 against Inv# 1955,2019-09-24,HPD,PAYMENT,HPD
2455495,0,1,50952,admin,2019-07-02,EN,50952-140,516.00,2019-07-02,9067,Check Number 4707,2019-07-02,FPD,PAYMENT,FPD
2455496,0,1,50952,admin,2019-07-02,EN,50952-140,23.34,2019-07-02,9068,Check Number 4707,2019-07-02,HPD,PAYMENT,HPD
2455497,0,1,50952,admin,2020-03-20,EN,50952-140,126.00,2020-03-20,9113,Check Number 5441,2020-03-20,FPD,PAYMENT,FPD
2455498,14429,1,50952,admin,2022-02-02,EN,50952-141,1495.00,2022-02-02,29573,Check Number 004217 against Inv# 14429,2022-02-02,FPD,PAYMENT,FPD
2455499,6482,1,50952,admin,2020-10-29,EN,50952-143,123.00,2020-10-29,14810,Check Number 6028 against Inv# 6482,2020-10-29,FPD,PAYMENT,FPD
2455500,13525,1,50952,admin,2021-12-01,EN,50952-144,162.50,2021-12-01,27641,Check Number 14162 against Inv# 13525,2021-12-01,FPD,PAYMENT,FPD
2455501,16779,1,50952,admin,2022-06-27,EN,50952-146,75.00,2022-06-27,33617,Check Number 004669 against Inv# 16779,2022-06-27,FPD,PAYMENT,FPD
2455502,9213,1,50952,admin,2021-04-27,EN,50952-148,2265.00,2021-04-27,19774,Check Number 2071 against Inv# 9213 against Inv# 9213,2021-04-27,FPD,PAYMENT,FPD
2455503,13530,1,50952,admin,2021-12-01,EN,50952-150,65.00,2021-12-01,27644,Check Number 29815 against Inv# 13530,2021-12-01,FPD,PAYMENT,FPD
2455504,10113,1,50952,admin,2021-06-24,EN,50952-151,318.00,2021-06-24,22235,Check Number 3551 against Inv# 10113,2021-06-24,FPD,PAYMENT,FPD
2455505,0,1,50952,admin,2021-08-18,EN,50952-151,0.50,2021-08-18,24503,Write Off of Fees,2021-08-18,WOF,PAYMENT,WOF
2455506,15635,1,50952,admin,2022-03-31,EN,50952-152,45.00,2022-03-31,31185,Check Number 004370 against Inv# 15635,2022-03-31,FPD,PAYMENT,FPD
2455507,16339,1,50952,admin,2022-05-27,EN,50952-153,55.00,2022-05-27,32773,Check Number 004589 against Inv# 16339,2022-05-27,FPD,PAYMENT,FPD
2455508,10590,1,50952,admin,2021-07-30,EN,50952-154,325.00,2021-07-30,23804,Check Number 3655 against Inv# 10590,2021-07-30,FPD,PAYMENT,FPD
2455509,12500,1,50952,admin,2021-09-29,EN,50952-155,762.50,2021-09-29,25655,Check Number 3830 against Inv# 12500,2021-09-29,HPD,PAYMENT,HPD
2455510,13533,1,50952,admin,2021-12-01,EN,50952-156,1101.65,2021-12-01,27658,Check Number 4030 against Inv# 13533,2021-12-01,HPD,PAYMENT,HPD
2455511,12502,1,50952,admin,2021-09-29,EN,50952-157,75.00,2021-09-29,25646,Check Number 14838 against Inv# 12502,2021-09-29,FPD,PAYMENT,FPD
2455512,15637,1,50952,admin,2022-03-31,EN,50952-158,112.50,2022-03-31,31192,Check Number 002273 against Inv# 15637,2022-03-31,FPD,PAYMENT,FPD
2455513,13535,1,50952,admin,2021-12-01,EN,50952-159,455.00,2021-12-01,27665,Check Number 4340 against Inv# 13535,2021-12-01,FPD,PAYMENT,FPD
2455514,9670,1,50952,admin,2021-05-24,EN,50952-160,1361.00,2021-05-24,20662,Check Number 15512 against Inv# 9670,2021-05-24,FPD,PAYMENT,FPD
2455515,13537,1,50952,admin,2021-12-01,EN,50952-162,150.00,2021-12-01,27646,Check Number 29815 against Inv# 13537,2021-12-01,FPD,PAYMENT,FPD
2455516,13981,1,50952,admin,2021-12-30,EN,50952-163,475.00,2021-12-30,28469,Check Number 13063 against Inv# 13981,2021-12-30,FPD,PAYMENT,FPD
2455517,16071,1,50952,admin,2022-04-29,EN,50952-164,75.00,2022-04-29,32188,Check Number 002983 against Inv# 16071,2022-04-29,FPD,PAYMENT,FPD
2455518,12042,1,50952,admin,2021-08-30,EN,50952-165,320.00,2021-08-30,24818,Check Number 31236 against Inv# 12042,2021-08-30,FPD,PAYMENT,FPD
2455519,14438,1,50952,admin,2022-02-02,EN,50952-167,25.00,2022-02-02,29562,Check Number 003248 against Inv# 14438,2022-02-02,FPD,PAYMENT,FPD
2455520,16072,1,50952,admin,2022-04-29,EN,50952-168,32.50,2022-04-29,32187,Check Number 002983 against Inv# 16072,2022-04-29,FPD,PAYMENT,FPD
