paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
5625639,13614,2,IMM2021.1,admin,2021-10-07,EN,2021IMM1,250.00,2021-10-07,99999,Cash Payment - Atty Fees - Alan Castellanos,2021-10-07,FPD,PAYMENT,FPD
5625640,12106,2,IMM2021.1,admin,2021-07-30,EN,2021IMM1,250.00,2021-07-30,99999,COD PC Ana Menesses,2021-07-30,FPD,PAYMENT,FPD
5625641,12106,2,IMM2021.1,admin,2021-07-30,EN,2021IMM1,75.00,2021-07-30,99999,Payment Received/Fees - Check #: COD PC,2021-07-30,FPD,PAYMENT,FPD
5625642,13613,2,IMM2021.1,admin,2021-08-10,EN,2021IMM1,150.00,2021-08-10,99999,Visa Payment - Atty Fees,2021-08-10,FPD,PAYMENT,FPD
5625643,13613,2,IMM2021.1,admin,2021-08-06,EN,2021IMM1,250.00,2021-08-06,99999,Visa Payment - Atty Fees,2021-08-06,FPD,PAYMENT,FPD
5625644,13613,2,IMM2021.1,admin,2021-08-18,EN,2021IMM1,75.00,2021-08-18,99999,Cash Payment - Atty fees - Marina De Leon,2021-08-18,FPD,PAYMENT,FPD
5625645,13613,2,IMM2021.1,admin,2021-08-24,EN,2021IMM1,250.00,2021-08-24,99999,Cash Payment - Atty Fees - Canoiuse Metellus,2021-08-24,FPD,PAYMENT,FPD
5625646,13097,2,IMM2021.1,admin,2021-09-01,EN,2021IMM1,250.00,2021-09-01,99999,Cash Payment - Atty Fees - Nery Castro,2021-09-01,FPD,PAYMENT,FPD
5625647,13613,2,IMM2021.1,admin,2021-08-20,EN,2021IMM1,350.00,2021-08-20,99999,Cash Payment - Atty Fees - Ortensia Lopez & Victor Huesta,2021-08-20,FPD,PAYMENT,FPD
5625648,13613,2,IMM2021.1,admin,2021-08-23,EN,2021IMM1,250.00,2021-08-23,99999,Cash Payment - Atty Fees - Yessenia Acosta,2021-08-23,FPD,PAYMENT,FPD
5625649,13613,2,IMM2021.1,admin,2021-08-27,EN,2021IMM1,250.00,2021-08-27,99999,Visa Payment - Atty Fees - Marvin Euceda,2021-08-27,FPD,PAYMENT,FPD
5625650,13613,2,IMM2021.1,admin,2021-08-24,EN,2021IMM1,250.00,2021-08-24,99999,Visa Payment - Atty Fees,2021-08-24,FPD,PAYMENT,FPD
5625651,13613,2,IMM2021.1,admin,2021-08-30,EN,2021IMM1,250.00,2021-08-30,99999,Mastrercard Payment - Atty Fees - Erika L. Salgado Meneses,2021-08-30,FPD,PAYMENT,FPD
5625652,13097,2,IMM2021.1,admin,2021-09-01,EN,2021IMM1,0.00,2021-09-01,99999,Mastercard Payment - Atty Fees - Luis Hernandez,2021-09-01,FPD,PAYMENT,FPD
5625653,13097,2,IMM2021.1,admin,2021-09-07,EN,2021IMM1,250.00,2021-09-07,99999,Cash Payment - Atty Fees - Rubi Lara,2021-09-07,FPD,PAYMENT,FPD
5625654,13097,2,IMM2021.1,admin,2021-09-03,EN,2021IMM1,250.00,2021-09-03,99999,Cash Payment - Atty Fees - Jorge Bosquez,2021-09-03,FPD,PAYMENT,FPD
5625655,13097,2,IMM2021.1,admin,2021-09-01,EN,2021IMM1,75.00,2021-09-01,99999,Cash Payment - Atty Fees - Ramon Lomeli,2021-09-01,FPD,PAYMENT,FPD
5625656,13097,2,IMM2021.1,admin,2021-09-08,EN,2021IMM1,250.00,2021-09-08,99999,Visa Payment - Atty Fees - Emmanuel James Martinez,2021-09-08,FPD,PAYMENT,FPD
5625657,13097,2,IMM2021.1,admin,2021-09-13,EN,2021IMM1,250.00,2021-09-13,99999,Visa Payment - Atty fees - Jose Luis Serrano Vasquez,2021-09-13,FPD,PAYMENT,FPD
5625658,13097,2,IMM2021.1,admin,2021-09-08,EN,2021IMM1,0.00,2021-09-08,99999,Visa Payment - Atty Fees - Emmanuel James Martinez - duplicate entry,2021-09-08,FPD,PAYMENT,FPD
5625659,13097,2,IMM2021.1,admin,2021-09-17,EN,2021IMM1,250.00,2021-09-17,99999,Mastercard Payment - Atty Fees - Erika Guevara,2021-09-17,FPD,PAYMENT,FPD
5625660,13613,2,IMM2021.1,admin,2021-08-09,EN,2021IMM1,250.00,2021-08-09,99999,COD PC Theresa Brito,2021-08-09,FPD,PAYMENT,FPD
5625661,13613,2,IMM2021.1,admin,2021-08-10,EN,2021IMM1,150.00,2021-08-10,99999,COD PC ELmer Cornejo,2021-08-10,FPD,PAYMENT,FPD
5625662,13097,2,IMM2021.1,admin,2021-09-14,EN,2021IMM1,250.00,2021-09-14,99999,Cash Payment - Atty Fees - Erica Meza Medina,2021-09-14,FPD,PAYMENT,FPD
5625663,13097,2,IMM2021.1,admin,2021-09-14,EN,2021IMM1,100.00,2021-09-14,99999,Visa Payment - Atty Fees  - Carlos Benitez Castillo,2021-09-14,FPD,PAYMENT,FPD
5625664,13097,2,IMM2021.1,admin,2021-09-09,EN,2021IMM1,150.00,2021-09-09,99999,Mastercard Payment - Atty Fees - Reyna Martinez,2021-09-09,FPD,PAYMENT,FPD
5625665,13097,2,IMM2021.1,admin,2021-09-24,EN,2021IMM1,150.00,2021-09-24,99999,Visa Payment - Atty Fees - Yoselin Erazo,2021-09-24,FPD,PAYMENT,FPD
5625666,13097,2,IMM2021.1,admin,2021-09-23,EN,2021IMM1,150.00,2021-09-23,99999,Visa Payment - Atty Fees - Sandra Gonzalez,2021-09-23,FPD,PAYMENT,FPD
5625667,13097,2,IMM2021.1,admin,2021-09-28,EN,2021IMM1,250.00,2021-09-28,99999,Visa Payment - Atty Fees - Carla E. Anguiano,2021-09-28,FPD,PAYMENT,FPD
5625668,13097,2,IMM2021.1,admin,2021-09-14,EN,2021IMM1,250.00,2021-09-14,99999,CASH Payment PC Joel Contreras,2021-09-14,FPD,PAYMENT,FPD
5625669,13614,2,IMM2021.1,admin,2021-10-07,EN,2021IMM1,250.00,2021-10-07,99999,Visa Payment - Atty Fees - Nelson Rios Guzman,2021-10-07,FPD,PAYMENT,FPD
5625670,13614,2,IMM2021.1,admin,2021-10-25,EN,2021IMM1,600.00,2021-10-25,99999,COD PC Maricela Compean,2021-10-25,FPD,PAYMENT,FPD
5625671,13614,2,IMM2021.1,admin,2021-10-19,EN,2021IMM1,250.00,2021-10-19,99999,Cash Payment - Atty Fees - Marta Eutiquio,2021-10-19,FPD,PAYMENT,FPD
5625672,13614,2,IMM2021.1,admin,2021-10-18,EN,2021IMM1,350.00,2021-10-18,99999,Cash Payment - Atty Fees - Angelica Abad & Indolfo Mondragon,2021-10-18,FPD,PAYMENT,FPD
5625673,13614,2,IMM2021.1,admin,2021-10-18,EN,2021IMM1,100.00,2021-10-18,99999,Cash Payment - Atty Fees - Yomara Ulin,2021-10-18,FPD,PAYMENT,FPD
5625674,13614,2,IMM2021.1,admin,2021-10-12,EN,2021IMM1,350.00,2021-10-12,99999,Cash Payment - Atty Fees - Veronica Cepeda,2021-10-12,FPD,PAYMENT,FPD
5625675,13614,2,IMM2021.1,admin,2021-10-11,EN,2021IMM1,250.00,2021-10-11,99999,Cash Payment - Atty fees - Luis Hernandez,2021-10-11,FPD,PAYMENT,FPD
5625676,13614,2,IMM2021.1,admin,2021-10-11,EN,2021IMM1,250.00,2021-10-11,99999,Cash Payment - Atty Fees - Maria Fajardo,2021-10-11,FPD,PAYMENT,FPD
5625677,13614,2,IMM2021.1,admin,2021-10-19,EN,2021IMM1,350.00,2021-10-19,99999,American Express - Atty Fees - Jose Elias,2021-10-19,FPD,PAYMENT,FPD
5625678,13614,2,IMM2021.1,admin,2021-10-29,EN,2021IMM1,50.00,2021-10-29,99999,Mastercard Payment - Atty Fees - Celia De La Cruz,2021-10-29,FPD,PAYMENT,FPD
5625679,13614,2,IMM2021.1,admin,2021-10-29,EN,2021IMM1,100.00,2021-10-29,99999,Visa Payment - Atty fees - Celia De La Cruz,2021-10-29,FPD,PAYMENT,FPD
5625680,13614,2,IMM2021.1,admin,2021-10-29,EN,2021IMM1,250.00,2021-10-29,99999,Visa Payment - Atty fees - Maria Baltazar,2021-10-29,FPD,PAYMENT,FPD
5625681,14169,2,IMM2021.1,admin,2021-11-01,EN,2021IMM1,250.00,2021-11-01,99999,Visa Payment - Atty Fees - nelson Rios Guzman,2021-11-01,FPD,PAYMENT,FPD
5625682,13614,2,IMM2021.1,admin,2021-10-28,EN,2021IMM1,450.00,2021-10-28,99999,Mastercard Payment - Atty Fees - Humberto Medina,2021-10-28,FPD,PAYMENT,FPD
5625683,14169,2,IMM2021.1,admin,2021-11-05,EN,2021IMM1,150.00,2021-11-05,99999,Mastercard Payment - Atty Fees - Karina Gallegos Ovalle,2021-11-05,FPD,PAYMENT,FPD
5625684,14169,2,IMM2021.1,admin,2021-11-12,EN,2021IMM1,250.00,2021-11-12,99999,Visa Payment - Atty fees - Marc Serge Rene,2021-11-12,FPD,PAYMENT,FPD
5625685,14169,2,IMM2021.1,admin,2021-11-09,EN,2021IMM1,250.00,2021-11-09,99999,Visa Payment - Atty Fees - Hiromi Boykins,2021-11-09,FPD,PAYMENT,FPD
5625686,14169,2,IMM2021.1,admin,2021-11-11,EN,2021IMM1,250.00,2021-11-11,99999,American Express - Atty Fees - Rita Marzhal,2021-11-11,FPD,PAYMENT,FPD
5625687,13614,2,IMM2021.1,admin,2021-10-31,EN,2021IMM1,250.00,2021-10-31,99999,COD PC Juan Padilla,2021-10-31,FPD,PAYMENT,FPD
5625688,13614,2,IMM2021.1,admin,2021-10-31,EN,2021IMM1,250.00,2021-10-31,99999,COD PC Liz Hernandez,2021-10-31,FPD,PAYMENT,FPD
5625689,13614,2,IMM2021.1,admin,2021-10-31,EN,2021IMM1,350.00,2021-10-31,99999,COD PC Martha Olvera,2021-10-31,FPD,PAYMENT,FPD
5625690,14169,2,IMM2021.1,admin,2021-11-16,EN,2021IMM1,100.00,2021-11-16,99999,Visa Payment - Atty Fees - Jose Aleman,2021-11-16,FPD,PAYMENT,FPD
5625691,14169,2,IMM2021.1,admin,2021-11-15,EN,2021IMM1,250.00,2021-11-15,99999,Cash Payment - Atty Fees - Urias Arnoldo,2021-11-15,FPD,PAYMENT,FPD
5625692,14169,2,IMM2021.1,admin,2021-11-16,EN,2021IMM1,450.00,2021-11-16,99999,Cash Payment - Atty Fees - Susana Espinoza,2021-11-16,FPD,PAYMENT,FPD
5625693,14169,2,IMM2021.1,admin,2021-11-19,EN,2021IMM1,250.00,2021-11-19,99999,American Express - Atty Fees - Jose Elias,2021-11-19,FPD,PAYMENT,FPD
5625694,14169,2,IMM2021.1,admin,2021-11-23,EN,2021IMM1,250.00,2021-11-23,99999,Mastercard Payment - Atty Fees - Cristhian Gutierrez,2021-11-23,FPD,PAYMENT,FPD
5625695,14256,2,IMM2021.1,admin,2021-12-01,EN,2021IMM1,150.00,2021-12-01,99999,Mastercard Payment - Atty Fees - Sakina Azher,2021-12-01,FPD,PAYMENT,FPD
5625696,14256,2,IMM2021.1,admin,2021-12-01,EN,2021IMM1,150.00,2021-12-01,99999,Mastercard Payment - Atty Fees - Helen Ajomale,2021-12-01,FPD,PAYMENT,FPD
5625697,14256,2,IMM2021.1,admin,2021-12-15,EN,2021IMM1,250.00,2021-12-15,99999,Visa Payment - Atty fees - Benito Solis,2021-12-15,FPD,PAYMENT,FPD
5625698,14256,2,IMM2021.1,admin,2021-12-10,EN,2021IMM1,250.00,2021-12-10,99999,Mastercard Payment - Atty fees - Pedro Garcia,2021-12-10,FPD,PAYMENT,FPD
5625699,14256,2,IMM2021.1,admin,2021-12-07,EN,2021IMM1,250.00,2021-12-07,99999,Visa Payment - Atty fees - Luis Ramon,2021-12-07,FPD,PAYMENT,FPD
5625700,14256,2,IMM2021.1,admin,2021-12-07,EN,2021IMM1,250.00,2021-12-07,99999,Visa Payment - Atty fees - Ruben Sanchez,2021-12-07,FPD,PAYMENT,FPD
5625701,14256,2,IMM2021.1,admin,2021-12-07,EN,2021IMM1,250.00,2021-12-07,99999,Mastercard Payment - Atty Fees - Fabian Castruita,2021-12-07,FPD,PAYMENT,FPD
5625702,14256,2,IMM2021.1,admin,2021-12-16,EN,2021IMM1,150.00,2021-12-16,99999,Visa Payment - Atty fees - Jose Almanza Razo,2021-12-16,FPD,PAYMENT,FPD
5625703,0,2,IMM2021.1,admin,2021-12-21,EN,2021IMM1,250.00,2021-12-21,99999,Visa Payment - Atty Fees - Salvadora Sanchez,2021-12-21,FPD,PAYMENT,FPD
5625704,0,2,IMM2021.1,admin,2021-12-20,EN,2021IMM1,350.00,2021-12-20,99999,Visa Payment - Atty Fees - Maria Muniz & Jose Marizcal,2021-12-20,FPD,PAYMENT,FPD
5625705,0,2,IMM2021.1,admin,2021-12-20,EN,2021IMM1,250.00,2021-12-20,99999,Visa Payment - Atty Fees - Daniel Sesmas,2021-12-20,FPD,PAYMENT,FPD
5625706,0,2,IMM2021.1,admin,2021-12-10,EN,2021IMM1,150.00,2021-12-10,99999,Cash Payment - Atty Fees - Balvino Sapon,2021-12-10,FPD,PAYMENT,FPD
5625707,0,2,IMM2021.1,admin,2021-12-10,EN,2021IMM1,100.00,2021-12-10,99999,Cash Payment - Atty Fees - Balvino Sapon,2021-12-10,FPD,PAYMENT,FPD
5625708,0,2,IMM2021.1,admin,2021-12-28,EN,2021IMM1,250.00,2021-12-28,99999,Visa Payment - Atty Fees - Eva Castillo,2021-12-28,FPD,PAYMENT,FPD
5625709,0,2,IMM2021.1,admin,2021-12-27,EN,2021IMM1,250.00,2021-12-27,99999,Visa Payment - Atty fees - Silvia E. Ramirez De Alfaro,2021-12-27,FPD,PAYMENT,FPD
5625710,0,2,IMM2021.1,admin,2022-12-22,EN,2021IMM1,900.00,2022-12-22,99999,Check Number : 2436,2022-12-22,FPD,PAYMENT,FPD
5625711,0,2,IMM2021.1,admin,2022-01-14,EN,2021IMM1,150.00,2022-01-14,99999,Cash Payment - Atty Fees - Victor Morales,2022-01-14,FPD,PAYMENT,FPD
5625712,0,2,IMM2021.1,admin,2022-01-17,EN,2021IMM1,250.00,2022-01-17,99999,Mastercard Payment - Atty Fees - Maria Del Rosario Chavarria Reyna,2022-01-17,FPD,PAYMENT,FPD
5625713,0,2,IMM2021.1,admin,2022-01-19,EN,2021IMM1,150.00,2022-01-19,99999,Visa Payment - Atty Fees - Aaron Torres Tonche,2022-01-19,FPD,PAYMENT,FPD
5625714,8339,2,IMM2021.1,admin,2021-02-01,EN,2021IMM1,150.00,2021-02-01,99999,MA PC Felix Rodriguez,2021-02-01,FPD,PAYMENT,FPD
5625715,8339,2,IMM2021.1,admin,2021-01-29,EN,2021IMM1,150.00,2021-01-29,99999,CASH Payment MA PC Adelis Villegas,2021-01-29,FPD,PAYMENT,FPD
5625716,8339,2,IMM2021.1,admin,2021-01-07,EN,2021IMM1,150.00,2021-01-07,99999,MA PC Gloria Deandrea,2021-01-07,FPD,PAYMENT,FPD
5625717,8339,2,IMM2021.1,admin,2021-01-11,EN,2021IMM1,150.00,2021-01-11,99999,MC Payment - Attorney Fees Martha Borjan,2021-01-11,FPD,PAYMENT,FPD
5625718,8339,2,IMM2021.1,admin,2021-01-20,EN,2021IMM1,150.00,2021-01-20,99999,MC Payment  PC Danny Ramirez,2021-01-20,FPD,PAYMENT,FPD
5625719,8339,2,IMM2021.1,admin,2021-02-01,EN,2021IMM1,150.00,2021-02-01,99999,VISA Payment MA PC Josue Aviles,2021-02-01,FPD,PAYMENT,FPD
5625720,8572,2,IMM2021.1,admin,2021-02-22,EN,2021IMM1,150.00,2021-02-22,99999,Visa Payment - Attorney Fees Rodolfo Guifarro,2021-02-22,FPD,PAYMENT,FPD
5625721,8572,2,IMM2021.1,admin,2021-02-24,EN,2021IMM1,150.00,2021-02-24,99999,Visa Payment - Maria Alvarez Attorney Fees,2021-02-24,FPD,PAYMENT,FPD
5625722,8572,2,IMM2021.1,admin,2021-02-25,EN,2021IMM1,150.00,2021-02-25,99999,CASH Payment - COD PC Joel Gomez,2021-02-25,FPD,PAYMENT,FPD
5625723,8572,2,IMM2021.1,admin,2021-02-22,EN,2021IMM1,150.00,2021-02-22,99999,CASH Payment - MA PC Mayra Mendoza,2021-02-22,FPD,PAYMENT,FPD
5625724,8572,2,IMM2021.1,admin,2021-02-08,EN,2021IMM1,150.00,2021-02-08,99999,CASH Deposit - PC Fidel Chavez,2021-02-08,FPD,PAYMENT,FPD
5625725,8572,2,IMM2021.1,admin,2021-02-12,EN,2021IMM1,150.00,2021-02-12,99999,CASH Payment - PC Mariza Pineda,2021-02-12,FPD,PAYMENT,FPD
5625726,8572,2,IMM2021.1,admin,2021-02-12,EN,2021IMM1,150.00,2021-02-12,99999,CASH Payment PC Juan Martinez,2021-02-12,FPD,PAYMENT,FPD
5625727,9269,2,IMM2021.1,admin,2021-03-11,EN,2021IMM1,150.00,2021-03-11,99999,Visa Payment - Jaime Saucedo Garcia - Attorney Fees,2021-03-11,FPD,PAYMENT,FPD
5625728,9269,2,IMM2021.1,admin,2021-03-12,EN,2021IMM1,150.00,2021-03-12,99999,Mastercard Payment - David Romero - Attorney Fees,2021-03-12,FPD,PAYMENT,FPD
5625729,9269,2,IMM2021.1,admin,2021-03-26,EN,2021IMM1,150.00,2021-03-26,99999,Visa Payment - Attorney Fees - Javier Campa,2021-03-26,FPD,PAYMENT,FPD
5625730,9269,2,IMM2021.1,admin,2021-03-29,EN,2021IMM1,150.00,2021-03-29,99999,Visa Payment - Attorney Fees - Vidal Morales Medina,2021-03-29,FPD,PAYMENT,FPD
5625731,9269,2,IMM2021.1,admin,2021-03-29,EN,2021IMM1,150.00,2021-03-29,99999,Visa Payment - Attorney Fees - Juana Garcia,2021-03-29,FPD,PAYMENT,FPD
5625732,9269,2,IMM2021.1,admin,2021-03-03,EN,2021IMM1,150.00,2021-03-03,99999,MA PC Grey De Santos,2021-03-03,FPD,PAYMENT,FPD
5625733,9269,2,IMM2021.1,admin,2021-03-26,EN,2021IMM1,150.00,2021-03-26,99999,MA PC Felix Elver Ochoa,2021-03-26,FPD,PAYMENT,FPD
5625734,9815,2,IMM2021.1,admin,2021-04-07,EN,2021IMM1,150.00,2021-04-07,99999,Visa Card Payment - Attorney Fees - Rosa Carranza,2021-04-07,FPD,PAYMENT,FPD
5625735,9815,2,IMM2021.1,admin,2021-04-09,EN,2021IMM1,150.00,2021-04-09,99999,Visa Payment - Attorney Fees - Eduardo D. Sanchez,2021-04-09,FPD,PAYMENT,FPD
5625736,9269,2,IMM2021.1,admin,2021-03-31,EN,2021IMM1,450.00,2021-03-31,99999,"Consultation PC Victor Jimenez, Rosa Carranza Maria Gomez",2021-03-31,FPD,PAYMENT,FPD
5625737,9815,2,IMM2021.1,admin,2021-03-15,EN,2021IMM1,150.00,2021-03-15,99999,Cash Payment - Victor Jimenez,2021-03-15,FPD,PAYMENT,FPD
5625738,9815,2,IMM2021.1,admin,2021-04-14,EN,2021IMM1,150.00,2021-04-14,99999,Visa Payment - Humberto Godoy Attorney Fees,2021-04-14,FPD,PAYMENT,FPD
5625739,9815,2,IMM2021.1,admin,2021-04-13,EN,2021IMM1,150.00,2021-04-13,99999,CASH Payment MA PC Dinora Enriquez,2021-04-13,FPD,PAYMENT,FPD
5625740,9815,2,IMM2021.1,admin,2021-04-12,EN,2021IMM1,150.00,2021-04-12,99999,MA PC Maria Villa,2021-04-12,FPD,PAYMENT,FPD
5625741,9815,2,IMM2021.1,admin,2021-04-27,EN,2021IMM1,150.00,2021-04-27,99999,Cah Payment - Attorney Fees - Guillermo Ortiz,2021-04-27,FPD,PAYMENT,FPD
5625742,10427,2,IMM2021.1,admin,2021-05-03,EN,2021IMM1,150.00,2021-05-03,99999,Cash Payment - Erick Ortega Reyes,2021-05-03,FPD,PAYMENT,FPD
5625743,10427,2,IMM2021.1,admin,2021-05-24,EN,2021IMM1,150.00,2021-05-24,99999,Cash Payment - Rita Ofelia Rugama Cano - Attorney Fees,2021-05-24,FPD,PAYMENT,FPD
5625744,10427,2,IMM2021.1,admin,2021-05-26,EN,2021IMM1,150.00,2021-05-26,99999,Visa Payment - Attorney Fees - Jorge Melendez,2021-05-26,FPD,PAYMENT,FPD
5625745,10427,2,IMM2021.1,admin,2021-05-25,EN,2021IMM1,75.00,2021-05-25,99999,Cash Payment - Attorney Fees Ivan Rendon,2021-05-25,FPD,PAYMENT,FPD
5625746,13612,2,IMM2021.1,admin,2021-10-06,EN,2021IMM1,150.00,2021-10-06,99999,Cash Payment - Atty Fees - Longino Garcia,2021-10-06,FPD,PAYMENT,FPD
5625747,10751,2,IMM2021.1,admin,2021-06-10,EN,2021IMM1,150.00,2021-06-10,99999,Cash Payments - Attorney Fees - Amalia Nino,2021-06-10,FPD,PAYMENT,FPD
5625748,10751,2,IMM2021.1,admin,2021-06-11,EN,2021IMM1,150.00,2021-06-11,99999,Mastercard Payment - Attorney Fees - Miguel Pena,2021-06-11,FPD,PAYMENT,FPD
5625749,10751,2,IMM2021.1,admin,2021-06-16,EN,2021IMM1,150.00,2021-06-16,99999,Visa Payment - Attorney Fees - Erica Henderson,2021-06-16,FPD,PAYMENT,FPD
5625750,10751,2,IMM2021.1,admin,2021-06-16,EN,2021IMM1,150.00,2021-06-16,99999,Cash Payment - Attorney Fees - Gerardo Maldonado Ramirez,2021-06-16,FPD,PAYMENT,FPD
5625751,10751,2,IMM2021.1,admin,2021-06-16,EN,2021IMM1,150.00,2021-06-16,99999,Cash Payment - Attorney Fees - Claudia Limon,2021-06-16,FPD,PAYMENT,FPD
5625752,10751,2,IMM2021.1,admin,2021-06-25,EN,2021IMM1,150.00,2021-06-25,99999,Visa Payment - Atty Fees - Carlos Rivera,2021-06-25,FPD,PAYMENT,FPD
5625753,10751,2,IMM2021.1,admin,2021-06-25,EN,2021IMM1,150.00,2021-06-25,99999,Visa Payment - Atty Fees - Patricio Garcia,2021-06-25,FPD,PAYMENT,FPD
5625754,12105,2,IMM2021.1,admin,2021-07-14,EN,2021IMM1,150.00,2021-07-14,99999,Cash Payment - Atty Fees - Juan Gonzalez Calderon,2021-07-14,FPD,PAYMENT,FPD
5625755,12105,2,IMM2021.1,admin,2021-07-09,EN,2021IMM1,150.00,2021-07-09,99999,Mastercard Payment - Atty Fees - Mariela Campuzano,2021-07-09,FPD,PAYMENT,FPD
5625756,10751,2,IMM2021.1,admin,2021-06-23,EN,2021IMM1,150.00,2021-06-23,99999,PC Cotton Slaughter,2021-06-23,FPD,PAYMENT,FPD
5625757,12105,2,IMM2021.1,admin,2021-07-30,EN,2021IMM1,250.00,2021-07-30,99999,MA PC Manuel Del Rio,2021-07-30,FPD,PAYMENT,FPD
5625758,12105,2,IMM2021.1,admin,2021-07-16,EN,2021IMM1,150.00,2021-07-16,99999,Visa Payment - Atty Fees - Rodolfo Huerta,2021-07-16,FPD,PAYMENT,FPD
5625759,12105,2,IMM2021.1,admin,2021-07-16,EN,2021IMM1,250.00,2021-07-16,99999,Visa Payment - Atty Fees - Armando Picasso,2021-07-16,FPD,PAYMENT,FPD
5625760,12105,2,IMM2021.1,admin,2021-07-21,EN,2021IMM1,150.00,2021-07-21,99999,Visa Payment - Atty Fees,2021-07-21,FPD,PAYMENT,FPD
5625761,12105,2,IMM2021.1,admin,2021-07-27,EN,2021IMM1,150.00,2021-07-27,99999,Visa Payment - Atty Fees,2021-07-27,FPD,PAYMENT,FPD
5625762,12105,2,IMM2021.1,admin,2021-07-23,EN,2021IMM1,150.00,2021-07-23,99999,Cash Payment - Atty Fees - Rene Lopez,2021-07-23,FPD,PAYMENT,FPD
5625763,12105,2,IMM2021.1,admin,2021-07-23,EN,2021IMM1,100.00,2021-07-23,99999,Cash Payment - Atty fees - Garibalde Cardenas,2021-07-23,FPD,PAYMENT,FPD
5625764,12105,2,IMM2021.1,admin,2021-07-28,EN,2021IMM1,100.00,2021-07-28,99999,Mastercard Payment - Arry Fees - Carmen Ayala,2021-07-28,FPD,PAYMENT,FPD
5625765,13611,2,IMM2021.1,admin,2021-08-06,EN,2021IMM1,150.00,2021-08-06,99999,Cash Payment - Atty Fees - Marisol Lopez,2021-08-06,FPD,PAYMENT,FPD
5625766,13611,2,IMM2021.1,admin,2021-08-06,EN,2021IMM1,150.00,2021-08-06,99999,Cash Payment - Atty fees - Bryan Vidal,2021-08-06,FPD,PAYMENT,FPD
5625767,13611,2,IMM2021.1,admin,2021-08-04,EN,2021IMM1,150.00,2021-08-04,99999,Cash Payment - Atty Fees - Victor De Jesus Flores,2021-08-04,FPD,PAYMENT,FPD
5625768,13611,2,IMM2021.1,admin,2021-08-17,EN,2021IMM1,100.00,2021-08-17,99999,American Express - Atty Fees - Danna Acelas,2021-08-17,FPD,PAYMENT,FPD
5625769,13611,2,IMM2021.1,admin,2021-08-18,EN,2021IMM1,150.00,2021-08-18,99999,Mastercard Payment - Atty fees - Francisco Lopez,2021-08-18,FPD,PAYMENT,FPD
5625770,13611,2,IMM2021.1,admin,2021-08-16,EN,2021IMM1,150.00,2021-08-16,99999,Cash Payment - Atty Fees - Camilo Gomez Monge,2021-08-16,FPD,PAYMENT,FPD
5625771,13611,2,IMM2021.1,admin,2021-08-16,EN,2021IMM1,150.00,2021-08-16,99999,Visa Payment - Atty Fees - Roxana Woodworth,2021-08-16,FPD,PAYMENT,FPD
5625772,13096,2,IMM2021.1,admin,2021-09-01,EN,2021IMM1,450.00,2021-09-01,99999,Cash Payment - Atty Fees - Alberto,2021-09-01,FPD,PAYMENT,FPD
5625773,13611,2,IMM2021.1,admin,2021-08-18,EN,2021IMM1,450.00,2021-08-18,99999,MA PC Maria Milan,2021-08-18,FPD,PAYMENT,FPD
5625774,13096,2,IMM2021.1,admin,2021-09-14,EN,2021IMM1,150.00,2021-09-14,99999,Cash Payment - Atty Fees - Juan Pena Lopez,2021-09-14,FPD,PAYMENT,FPD
5625775,13096,2,IMM2021.1,admin,2021-09-09,EN,2021IMM1,250.00,2021-09-09,99999,Visa Payment - Atty Fees - Ana Ixchop & Jose Tai,2021-09-09,FPD,PAYMENT,FPD
5625776,13096,2,IMM2021.1,admin,2021-09-10,EN,2021IMM1,250.00,2021-09-10,99999,Visa Payment - Atty Fees - Francisca Garcia & Jose Rostro,2021-09-10,FPD,PAYMENT,FPD
5625777,13612,2,IMM2021.1,admin,2021-09-27,EN,2021IMM1,150.00,2021-09-27,99999,Visa Payment - Atty Fees - David Lozano,2021-09-27,FPD,PAYMENT,FPD
5625778,13096,2,IMM2021.1,admin,2021-09-01,EN,2021IMM1,150.00,2021-09-01,99999,PC Luis Hernandez,2021-09-01,FPD,PAYMENT,FPD
5625779,13096,2,IMM2021.1,admin,2021-09-30,EN,2021IMM1,150.00,2021-09-30,99999,MA PC Abel Saenz,2021-09-30,FPD,PAYMENT,FPD
5625780,13612,2,IMM2021.1,admin,2021-09-30,EN,2021IMM1,150.00,2021-09-30,99999,Cash Payment - Atty Fees - Gilberto Garcia Lopez,2021-09-30,FPD,PAYMENT,FPD
5625781,13612,2,IMM2021.1,admin,2021-10-06,EN,2021IMM1,150.00,2021-10-06,99999,Visa payment - Atty Fees - Susan Zapata,2021-10-06,FPD,PAYMENT,FPD
5625782,13612,2,IMM2021.1,admin,2021-10-15,EN,2021IMM1,150.00,2021-10-15,99999,Visa Payment - Atty Fees - Luis Diaz,2021-10-15,FPD,PAYMENT,FPD
5625783,13612,2,IMM2021.1,admin,2021-10-15,EN,2021IMM1,150.00,2021-10-15,99999,Visa Payment - Atty Fees - Mayra Moreno,2021-10-15,FPD,PAYMENT,FPD
5625784,13612,2,IMM2021.1,admin,2021-10-22,EN,2021IMM1,150.00,2021-10-22,99999,Mastercard Payment - Atty Fees - Saul Vargas,2021-10-22,FPD,PAYMENT,FPD
